id,created,createdBy,updated,updatedBy,questionText,questionType,categoryId,answersCount,responseType,isRequired,subCategoryId,categoryName,subCategoryName
190,"2024-08-13T12:50:51.000Z",3931,"2024-08-13T12:50:51.000Z",3931,"Has your organization established and maintained a process to ensure secure configurations of systems and applications?","Single Choice",11,2,"",1,14,"Application","Application"
191,"2024-08-13T12:50:51.000Z",3931,"2024-08-13T12:50:51.000Z",3931,"Does your organization have a process in place to regularly identify and mitigate vulnerabilities in systems and software?","Single Choice",11,2,"",1,14,"Application","Application"
192,"2024-08-13T12:50:51.000Z",3931,"2024-08-13T12:50:51.000Z",3931,"Is automated patch management implemented for operating systems to ensure timely installation of security updates?","Single Choice",11,2,"",1,14,"Application","Application"
193,"2024-08-13T12:50:51.000Z",3931,"2024-08-13T12:50:51.000Z",3931,"Is automated patch management implemented for applications to ensure timely installation of security updates?","Single Choice",11,2,"",1,14,"Application","Application"
194,"2024-08-13T12:50:51.000Z",3931,"2024-08-13T12:50:51.000Z",3931,"Does your organization ensure that only fully supported browsers and email clients are used to minimize security risks?","Single Choice",11,2,"",1,14,"Application","Application"
195,"2024-08-13T12:50:51.000Z",3931,"2024-08-13T12:50:51.000Z",3931,"Are there procedures in place to identify and mitigate the use of unauthorized software within your organization?","Single Choice",11,2,"",1,14,"Application","Application"
196,"2024-08-13T12:50:51.000Z",3931,"2024-08-13T12:50:51.000Z",3931,"Has your organization established and maintained a process to ensure secure configurations of network infrastructure components?","Single Choice",13,2,"",1,19,"Networks","Networks"
197,"2024-08-13T12:50:52.000Z",3931,"2024-08-13T12:50:52.000Z",3931,"Does your organization securely manage enterprise assets and software to prevent unauthorized access?","Single Choice",13,2,"",1,19,"Networks","Networks"
198,"2024-08-13T12:50:52.000Z",3931,"2024-08-13T12:50:52.000Z",3931,"Has your organization established and maintained a process for managing audit logs to track system activities?","Single Choice",13,2,"",1,19,"Networks","Networks"
199,"2024-08-13T12:50:53.000Z",3931,"2024-08-13T12:50:53.000Z",3931,"Does your organization ensure adequate storage capacity for audit logs to retain them for the required duration?","Single Choice",13,2,"",1,19,"Networks","Networks"
200,"2024-08-13T12:50:53.000Z",3931,"2024-08-13T12:50:53.000Z",3931,"Does your organization use DNS filtering services to block access to known malicious websites?","Single Choice",13,2,"",1,19,"Networks","Networks"
201,"2024-08-13T12:50:53.000Z",3931,"2024-08-13T12:50:53.000Z",3931,"Does your organization ensure that network infrastructure components are regularly updated to address security vulnerabilities?","Single Choice",13,2,"",1,19,"Networks","Networks"
202,"2024-08-13T12:50:53.000Z",3931,"2024-08-13T12:50:53.000Z",3931,"Does your organization collect audit logs to monitor and track system activities?","Single Choice",13,2,"",1,19,"Networks","Networks"
203,"2024-08-13T12:50:53.000Z",3931,"2024-08-13T12:50:53.000Z",3931,"Has your organization established a structured data management process?","Single Choice",15,2,"",1,23,"Data","Data"
204,"2024-08-13T12:50:53.000Z",3931,"2024-08-13T12:50:53.000Z",3931,"Does your organization maintain an inventory of data assets?","Single Choice",15,2,"",1,23,"Data","Data"
205,"2024-08-13T12:50:53.000Z",3931,"2024-08-13T12:50:53.000Z",3931,"Has your organization established and maintained an inventory of service providers?","Single Choice",15,2,"",1,23,"Data","Data"
206,"2024-08-13T12:50:53.000Z",3931,"2024-08-13T12:50:53.000Z",3931,"Does your organization configure data access control lists to control access to sensitive data?","Single Choice",15,2,"",1,23,"Data","Data"
207,"2024-08-13T12:50:53.000Z",3931,"2024-08-13T12:50:53.000Z",3931,"Does your organization enforce data retention policies to retain data for the required duration?","Single Choice",15,2,"",1,23,"Data","Data"
208,"2024-08-13T12:50:53.000Z",3931,"2024-08-13T12:50:53.000Z",3931,"Does your organization securely dispose of data using approved methods to prevent unauthorized access?","Single Choice",15,2,"",1,23,"Data","Data"
209,"2024-08-13T12:50:53.000Z",3931,"2024-08-13T12:50:53.000Z",3931,"Is data stored on end-user devices encrypted to protect against unauthorized access?","Single Choice",15,2,"",1,23,"Data","Data"
210,"2024-08-13T12:50:53.000Z",3931,"2024-08-13T12:50:53.000Z",3931,"Does your organization implement measures to protect recovery data from unauthorized access or modification?","Single Choice",15,2,"",1,23,"Data","Data"
211,"2024-08-13T12:50:53.000Z",3931,"2024-08-13T12:50:53.000Z",3931,"Has your organization established a data recovery process to restore data in the event of a system failure or data loss?","Single Choice",15,2,"",1,23,"Data","Data"
212,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Does your organization perform automated backups of critical data to ensure its availability in case of data loss or corruption?","Single Choice",15,2,"",1,23,"Data","Data"
213,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Does your organization maintain an inventory of user accounts?","Single Choice",17,2,"",1,28,"Users","Users"
214,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Is automatic session locking configured on enterprise assets to prevent unauthorized access?","Single Choice",17,2,"",1,28,"Users","Users"
215,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Does your organization enforce the use of unique passwords for user accounts?","Single Choice",17,2,"",1,28,"Users","Users"
216,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Are administrator privileges restricted to dedicated administrator accounts within your organization?","Single Choice",17,2,"",1,28,"Users","Users"
217,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Has your organization established a formal process for granting access to resources?","Single Choice",17,2,"",1,28,"Users","Users"
218,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Does your organization have a defined process for revoking access to resources when needed?","Single Choice",17,2,"",1,28,"Users","Users"
219,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Is multi-factor authentication required for externally-exposed applications?","Single Choice",17,2,"",1,28,"Users","Users"
220,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Does your organization mandate multi-factor authentication for remote network access?","Single Choice",17,2,"",1,28,"Users","Users"
221,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Is multi-factor authentication enforced for administrative access to systems and applications?","Single Choice",17,2,"",1,28,"Users","Users"
222,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Does your organization manage default accounts on enterprise assets and software to prevent unauthorized access?","Single Choice",17,2,"",1,28,"Users","Users"
223,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Has your organization established and maintained a security awareness program to educate employees about security risks and best practices?","Single Choice",17,2,"",1,28,"Users","Users"
224,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Does your organization provide training to employees to recognize and respond to social engineering attacks?","Single Choice",17,2,"",1,28,"Users","Users"
225,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Are employees trained on authentication best practices to safeguard against unauthorized access?","Single Choice",17,2,"",1,28,"Users","Users"
226,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Are employees trained on data handling best practices to ensure the secure handling of sensitive information?","Single Choice",17,2,"",1,28,"Users","Users"
227,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Does your organization provide training to employees on the causes of unintentional data exposure and how to prevent it?","Single Choice",17,2,"",1,28,"Users","Users"
228,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Are employees trained to recognize and promptly report security incidents to appropriate personnel?","Single Choice",17,2,"",1,28,"Users","Users"
229,"2024-08-13T12:50:54.000Z",3931,"2024-08-13T12:50:54.000Z",3931,"Are employees trained on how to identify and report if their enterprise assets are missing security updates?","Single Choice",17,2,"",1,28,"Users","Users"
230,"2024-08-13T12:50:55.000Z",3931,"2024-08-13T12:50:55.000Z",3931,"Does your organization educate employees on the risks associated with connecting to and transmitting enterprise data over insecure networks?","Single Choice",17,2,"",1,28,"Users","Users"
231,"2024-08-13T12:50:55.000Z",3931,"2024-08-13T12:50:55.000Z",3931,"Is there a process to regularly identify and disable dormant user accounts within your organization's systems?","Single Choice",17,2,"",1,28,"Users","Users"
232,"2024-08-13T12:50:55.000Z",3931,"2024-08-13T12:50:55.000Z",3931,"Has your organization designated specific personnel responsible for managing incident handling and response?","Single Choice",17,2,"",1,28,"Users","Users"
233,"2024-08-13T12:50:55.000Z",3931,"2024-08-13T12:50:55.000Z",3931,"Does your organization maintain updated contact information for reporting security incidents to the appropriate authorities?","Single Choice",17,2,"",1,28,"Users","Users"
234,"2024-08-13T12:50:55.000Z",3931,"2024-08-13T12:50:55.000Z",3931,"Has your organization established a formal process for reporting security incidents across the enterprise?","Single Choice",17,2,"",1,28,"Users","Users"
235,"2024-08-13T12:52:32.000Z",3931,"2024-08-13T12:52:32.000Z",3931,"Strategic Alignment","Single Choice",19,5,"",1,30,"Portfolio Planning","Portfolio Planning"
236,"2024-08-13T12:52:32.000Z",3931,"2024-08-13T12:52:32.000Z",3931,"Portfolio Planning","Single Choice",19,5,"",1,30,"Portfolio Planning","Portfolio Planning"
237,"2024-08-13T12:52:33.000Z",3931,"2024-08-13T12:52:33.000Z",3931,"Dependency Management","Single Choice",19,5,"",1,30,"Portfolio Planning","Portfolio Planning"
238,"2024-08-13T12:52:33.000Z",3931,"2024-08-13T12:52:33.000Z",3931,"RAID Management","Single Choice",21,5,"",1,32,"RAID Management","RAID Management"
239,"2024-08-13T12:52:33.000Z",3931,"2024-08-13T12:52:33.000Z",3931,"Finance Management","Single Choice",23,5,"",1,34,"Finance Management","Finance Management"
240,"2024-08-13T12:52:33.000Z",3931,"2024-08-13T12:52:33.000Z",3931,"Benefit Management","Single Choice",26,5,"",1,39,"Benefit Management\t","Benefit Management\t"
241,"2024-08-13T12:52:33.000Z",3931,"2024-08-13T12:52:33.000Z",3931,"Resource Management","Single Choice",28,5,"",1,42,"Resource Management","Resource Management"
242,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,"Portfolio Reporting","Single Choice",29,5,"",1,44,"Governance & Change Control","Governance & Change Control"
243,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,"Portfolio Governance","Single Choice",29,5,"",1,44,"Governance & Change Control","Governance & Change Control"
244,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,"Change Control","Single Choice",29,5,"",1,44,"Governance & Change Control","Governance & Change Control"
245,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,"Stakeholder Management","Single Choice",31,5,"",1,46,"Stakeholder Engagement & Change Management","Stakeholder Engagement & Change Management"
246,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,"Change Management","Single Choice",31,5,"",1,46,"Stakeholder Engagement & Change Management","Stakeholder Engagement & Change Management"
247,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,"Portfolio Framework","Single Choice",34,5,"",1,49,"Framework & Tools","Framework & Tools"
248,"2024-08-13T12:52:34.000Z",3931,"2024-08-13T12:52:34.000Z",3931,"Information Management","Single Choice",34,5,"",1,49,"Framework & Tools","Framework & Tools"
249,"2024-08-13T12:52:35.000Z",3931,"2024-08-13T12:52:35.000Z",3931,"Quality assurance and internal audit","Single Choice",34,5,"",1,49,"Framework & Tools","Framework & Tools"
250,"2024-08-13T12:52:35.000Z",3931,"2024-08-13T12:52:35.000Z",3931,"Training & Development","Single Choice",35,5,"",1,50,"Training & Development","Training & Development"
251,"2024-08-13T12:54:20.000Z",3931,"2024-08-13T12:54:20.000Z",3931,"An internal organisation and governance system is in place to deliver an optimal customer experience","Single Choice",36,4,"",1,51,"Customer","Customer Experience Management "
252,"2024-08-13T12:54:20.000Z",3931,"2024-08-13T12:54:20.000Z",3931,"The organisation delivers a good experience with its products & services","Single Choice",36,4,"",1,52,"Customer","Customer Outside-in-view"
253,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,"The organisation makes effective use of data to generate customer insights","Single Choice",36,4,"",1,53,"Customer","Customer Insight"
254,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,"The delivered experience aligns with the brand promise","Single Choice",36,4,"",1,54,"Customer","Customer trust"
255,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,"A clear and complete digital strategy is developed and adopted by the organisation","Single Choice",37,4,"",1,55,"Strategy","Strategy Management"
256,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,"A consistent brand message is developed and maintained across all channels","Single Choice",37,4,"",1,56,"Strategy","Marketing & Brand Mgmt"
257,"2024-08-13T12:54:21.000Z",3931,"2024-08-13T12:54:21.000Z",3931,"The organisation is able to leverage ecosystems to create business value","Single Choice",37,4,"",1,57,"Strategy","Ecosystem Management"
258,"2024-08-13T12:54:22.000Z",3931,"2024-08-13T12:54:22.000Z",3931,"Financial sponsorship is in place to support the digital strategy","Single Choice",37,4,"",1,58,"Strategy","Financial Sponsorship"
259,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,"Market information is gathered to inform the strategy","Single Choice",37,4,"",1,59,"Strategy","Market Intelligence"
260,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,"The organisation maintains a balanced portfolio of digital products and services","Single Choice",37,4,"",1,60,"Strategy","Portfolio Management"
261,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,"Organisational values are established which drive the employee experience","Single Choice",2,4,"",1,2,"Culture","Organizational value"
262,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,"The organisation has the competencies, knowledge and tools to create and develop an effective workforce","Single Choice",2,4,"",1,4,"Culture","Talent Management"
263,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,"The organisation's working environment, tools and accepted practices support productivity and innovation","Single Choice",2,4,"",1,5,"Culture","Workplace Enablement"
264,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,"The organisation has effective operations governance in place","Single Choice",3,4,"",1,13,"Operations","Operations governance"
265,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,"The organisation is able to efficiently and effectively design and develop innovative services which deliver business value","Single Choice",3,4,"",1,15,"Operations","Service Design & innovation"
266,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,"The organisation is able to rapidly, flexibly and effectively deliver, deploy and retire services","Single Choice",3,4,"",1,16,"Operations","Service Transition / deployment"
267,"2024-08-13T12:54:23.000Z",3931,"2024-08-13T12:54:23.000Z",3931,"The organisation is able to effectively and efficiently run services in production, ensuring high availability, quality and responsiveness to demand changes","Single Choice",3,4,"",1,18,"Operations","Service Ops"
268,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,"The organisation has an effective data governance system in place","Single Choice",4,4,"",1,8,"Data","Data Governance"
269,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,"The organisation has effective systems and processes in place to collect, transfer, store and process data","Single Choice",4,4,"",1,9,"Data","Data Engineering"
270,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,"The organisation is able to realize business value from its data assets","Single Choice",4,4,"",1,12,"Data","Data value realization"
271,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,"The organisation governs well the utilization of technology in the research, development, and production of its goods and services","Single Choice",5,4,"",1,21,"Technology","Tech governance"
272,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,"There is a technology and application architecture in place which describes the behavior of applications and their integration with the underlying technology platform and services","Single Choice",5,4,"",1,22,"Technology","Tech & application architecture"
273,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,"The organisation plans for and proactively address threats, vulnerabilities and security compliance requirements","Single Choice",5,4,"",1,24,"Technology","Security"
274,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,"Technology platforms and tools are in place to effectively develop and manage applications and processes","Single Choice",5,4,"",1,26,"Technology","Application & performance"
275,"2024-08-13T12:54:24.000Z",3931,"2024-08-13T12:54:24.000Z",3931,"The organisation has the necessary connectivity and compute capabilities in place to support digital business operations","Single Choice",5,4,"",1,27,"Technology","Connectivity & Compute"
276,"2024-08-14T08:45:00.000Z",3931,"2024-08-14T08:52:40.000Z",3931,"In your organization, is there a data governance framework that you are aware of?","Single Choice",1,6,"",1,1,"Data Governance","Data Governance"
277,"2024-08-14T08:45:26.000Z",3931,"2024-08-14T08:55:27.000Z",3931,"In your organization, are stakeholders from different business and IT domains involved in a data governance board?","Single Choice",1,6,"",1,1,"Data Governance","Data Governance"
278,"2024-08-14T08:46:04.000Z",3931,"2024-08-14T08:58:12.000Z",3931,"In your organization, are stakeholders engaged on the benefits of data governance?","Single Choice",1,6,"",1,1,"Data Governance","Data Governance"
279,"2024-08-14T08:46:46.000Z",3931,"2024-08-14T09:03:55.000Z",3931,"Are the activities of the organization impacted by a data governance board?","Single Choice",1,6,"",1,1,"Data Governance","Data Governance"
280,"2024-08-14T08:47:03.000Z",3931,"2024-08-14T09:07:32.000Z",3931,"In your organization, is a data governance steward involved in organizational activities?","Single Choice",1,6,"",1,1,"Data Governance","Data Governance"
281,"2024-08-14T08:47:22.000Z",3931,"2024-08-14T09:10:32.000Z",3931,"Does your data governance framework provide any key organizational benefits?","Single Choice",1,6,"",1,1,"Data Governance","Data Governance"
282,"2024-08-14T08:47:40.000Z",3931,"2024-08-14T09:13:14.000Z",3931,"In your organization, are business cases used to justify specific data governance initiatives?","Single Choice",1,6,"",1,1,"Data Governance","Data Governance"
283,"2024-08-14T08:47:54.000Z",3931,"2024-08-14T09:16:27.000Z",3931,"In your organization, are metrics used to monitor the performance of the data governance framework?","Single Choice",1,6,"",1,1,"Data Governance","Data Governance"
284,"2024-08-14T08:48:10.000Z",3931,"2024-08-14T09:21:40.000Z",3931,"In your organization, how do you rate the quality of the metrics used to monitor the performance of the data governance framework?","Single Choice",1,6,"",1,1,"Data Governance","Data Governance"
285,"2024-08-14T08:48:25.000Z",3931,"2024-08-14T09:23:51.000Z",3931,"In your organization, is the data governance board involved in defining the data policies of the organization?","Single Choice",1,6,"",1,1,"Data Governance","Data Governance"
286,"2024-08-14T08:48:45.000Z",3931,"2024-08-14T09:26:06.000Z",3931,"In your organization, are data governance policies documented?","Single Choice",1,6,"",1,1,"Data Governance","Data Governance"
287,"2024-08-14T08:49:09.000Z",3931,"2024-08-14T09:28:24.000Z",3931,"In your organization, are data governance policies reviewed by the governance committee?","Single Choice",1,6,"",1,1,"Data Governance","Data Governance"
288,"2024-08-14T08:49:26.000Z",3931,"2024-08-14T09:30:50.000Z",3931,"How confident are you that your answers for this section are correct and offer a fair and balanced view?","Single Choice",1,6,"",1,1,"Data Governance","Data Governance"
289,"2024-08-14T09:35:07.000Z",3931,"2024-08-14T09:42:54.000Z",3931,"In your organization, do you have a defined and documented data architecture?","Single Choice",6,6,"",1,3,"Data Architecture","Data Architecture"
290,"2024-08-14T09:35:42.000Z",3931,"2024-08-14T10:09:09.000Z",3931,"In your organization, is the architecture of the structured and semi-structured data systems based on established standards?","Single Choice",6,6,"",1,3,"Data Architecture","Data Architecture"
291,"2024-08-14T09:35:56.000Z",3931,"2024-08-14T10:10:54.000Z",3931,"In your organization, is the architecture of the unstructured data systems based on established standards?","Single Choice",6,6,"",1,3,"Data Architecture","Data Architecture"
292,"2024-08-14T09:36:22.000Z",3931,"2024-08-14T10:12:27.000Z",3931,"In your organization, is there a process established to strengthen compliance with architectural standards in data governance?","Single Choice",6,6,"",1,3,"Data Architecture","Data Architecture"
293,"2024-08-14T09:36:47.000Z",3931,"2024-08-14T10:14:26.000Z",3931,"Have your organizational needs to optimize the architecture of the structured and semi-structured data systems been identified and defined?","Single Choice",6,6,"",1,3,"Data Architecture","Data Architecture"
294,"2024-08-14T09:37:25.000Z",3931,"2024-08-14T10:19:05.000Z",3931,"Have your organizational needs to optimize the architecture of the unstructured data systems been identified and defined?","Single Choice",6,6,"",1,3,"Data Architecture","Data Architecture"
295,"2024-08-14T09:37:52.000Z",3931,"2024-08-14T10:20:36.000Z",3931,"How sophisticated and effective is your organization's data architecture in supporting business objectives and data-driven decision making?","Single Choice",6,6,"",1,3,"Data Architecture","Data Architecture"
296,"2024-08-14T09:38:10.000Z",3931,"2024-08-14T10:22:12.000Z",3931,"In your organization, do specific data domains (e.g., customers, providers, and products) have their own system of record (i.e., a single system for backing up and retrieving information to ensure data integrity and traceability of changes)?","Single Choice",6,6,"",1,3,"Data Architecture","Data Architecture"
297,"2024-08-14T09:38:26.000Z",3931,"2024-08-14T10:23:37.000Z",3931,"How confident are you that your answers for this section are correct and offer a fair and balanced view?","Single Choice",6,6,"",1,3,"Data Architecture","Data Architecture"
298,"2024-08-14T10:24:21.000Z",3931,"2024-08-14T10:29:11.000Z",3931,"Do you have documentation and/or an enterprise model of your data, showing how it interacts with different systems?","Single Choice",8,6,"",1,7,"Data Modeling and Design","Data Modeling and Design"
299,"2024-08-14T10:24:48.000Z",3931,"2024-08-14T11:43:57.000Z",3931,"Do you have defined and documented data flow diagrams detailing how data flows through your organisation and who uses it?","Single Choice",8,6,"",1,7,"Data Modeling and Design","Data Modeling and Design"
300,"2024-08-14T10:25:04.000Z",3931,"2024-08-14T11:47:43.000Z",3931,"In your organization, is there a strategy to reduce the number of non-regulatory changes made to databases?","Single Choice",8,6,"",1,7,"Data Modeling and Design","Data Modeling and Design"
301,"2024-08-14T10:25:21.000Z",3931,"2024-08-14T11:50:16.000Z",3931,"Do you validate your data models against industry standards or best practice?","Single Choice",8,6,"",1,7,"Data Modeling and Design","Data Modeling and Design"
302,"2024-08-14T10:25:37.000Z",3931,"2024-08-14T11:52:47.000Z",3931,"In your organization, do you use internal controls that certify reports for financial and compliance purposes?","Single Choice",8,6,"",1,7,"Data Modeling and Design","Data Modeling and Design"
303,"2024-08-14T10:25:58.000Z",3931,"2024-08-14T12:04:40.000Z",3931,"In your organization, how do you rate the quality of the internal controls that certify reports for financial and compliance purposes?","Single Choice",8,6,"",1,7,"Data Modeling and Design","Data Modeling and Design"
304,"2024-08-14T10:26:15.000Z",3931,"2024-08-14T12:07:12.000Z",3931,"In your organization, do you use systems for monitoring database changes made by users?","Single Choice",8,6,"",1,7,"Data Modeling and Design","Data Modeling and Design"
305,"2024-08-14T10:26:31.000Z",3931,"2024-08-14T12:08:55.000Z",3931,"In your organization, do you audit changes made to critical data?","Single Choice",8,6,"",1,7,"Data Modeling and Design","Data Modeling and Design"
306,"2024-08-14T10:26:52.000Z",3931,"2024-08-14T12:19:48.000Z",3931,"In your organization, how do you rate the quality of the critical data changes audit checks?","Single Choice",8,6,"",1,7,"Data Modeling and Design","Data Modeling and Design"
307,"2024-08-14T10:27:08.000Z",3931,"2024-08-14T12:31:44.000Z",3931,"How confident are you that your answers for this section are correct and offer a fair and balanced view?","Single Choice",8,6,"",1,7,"Data Modeling and Design","Data Modeling and Design"
308,"2024-08-14T12:40:38.000Z",3931,"2024-08-14T12:49:31.000Z",3931,"Is senior management fully committed to data and its importance?","Single Choice",9,6,"",1,11,"Data Storage and Operations","Data Storage and Operations"
309,"2024-08-14T12:43:05.000Z",3931,"2024-08-14T12:51:56.000Z",3931,"Are funding and budgeting sufficient to address storage now and in the future?","Single Choice",9,6,"",1,11,"Data Storage and Operations","Data Storage and Operations"
310,"2024-08-14T12:43:31.000Z",3931,"2024-08-14T12:53:45.000Z",3931,"Is the data storage infrastructure current, and does it address longer-term requirements?","Single Choice",9,6,"",1,11,"Data Storage and Operations","Data Storage and Operations"
311,"2024-08-14T12:43:48.000Z",3931,"2024-08-14T12:56:07.000Z",3931,"Is data stored in secure locations and protected from cyber-threats?","Single Choice",9,6,"",1,11,"Data Storage and Operations","Data Storage and Operations"
312,"2024-08-14T12:44:08.000Z",3931,"2024-08-14T12:58:19.000Z",3931,"Is the data storage program compliant with storage and management standards and regulations?","Single Choice",9,6,"",1,11,"Data Storage and Operations","Data Storage and Operations"
313,"2024-08-14T12:44:28.000Z",3931,"2024-08-14T13:00:06.000Z",3931,"Can the organization quickly increase storage capacity?","Single Choice",9,6,"",1,11,"Data Storage and Operations","Data Storage and Operations"
314,"2024-08-14T12:44:57.000Z",3931,"2024-08-14T13:03:28.000Z",3931,"Are existing cloud storage services sufficient, and do they provide value for money?","Single Choice",9,6,"",1,11,"Data Storage and Operations","Data Storage and Operations"
315,"2024-08-14T12:45:20.000Z",3931,"2024-08-14T13:05:31.000Z",3931,"Has the organization made environmental considerations for data storage?","Single Choice",9,6,"",1,11,"Data Storage and Operations","Data Storage and Operations"
316,"2024-08-14T12:45:34.000Z",3931,"2024-08-14T13:14:00.000Z",3931," Is the data storage sufficient for a disaster recovery situation?","Single Choice",9,6,"",1,11,"Data Storage and Operations","Data Storage and Operations"
317,"2024-08-14T12:46:35.000Z",3931,"2024-08-14T13:22:28.000Z",3931,"Do you use AI as part of your data operations management?","Single Choice",9,6,"",1,11,"Data Storage and Operations","Data Storage and Operations"
318,"2024-08-14T12:46:53.000Z",3931,"2024-08-14T13:24:25.000Z",3931,"How confident are you that your answers for this section are correct and offer a fair and balanced view?","Single Choice",9,6,"",1,11,"Data Storage and Operations","Data Storage and Operations"
319,"2024-08-16T11:04:58.000Z",3888,"2024-08-16T11:04:58.000Z",3888,"Test Question 1","Single Choice",49,3,"",1,72,"test level","test level 2"
320,"2024-08-19T05:57:20.000Z",3931,"2024-08-19T05:57:20.000Z",3931,"We have a well define Vision and Strategy on how to adopt and manage AI Going forwards.","Single Choice",50,5,"",1,73,"Strategy & Leadership","Vision & Strategy"
321,"2024-08-19T05:57:21.000Z",3931,"2024-08-19T05:57:21.000Z",3931,"Our senior leadership team are actively promoting the use of AI in the buiness.","Single Choice",50,5,"",1,74,"Strategy & Leadership","Executive Sponsorship"
322,"2024-08-19T05:57:21.000Z",3931,"2024-08-19T05:57:21.000Z",3931,"We have a budget set aside to consume AI.","Single Choice",50,5,"",1,75,"Strategy & Leadership","Investment"
323,"2024-08-19T05:57:22.000Z",3931,"2024-08-19T05:57:22.000Z",3931,"We understand our data structures and data is readily available for AI to read and interpret it.","Single Choice",53,5,"",1,76,"Data Management & Infrastructure","Data Availability"
324,"2024-08-19T05:57:22.000Z",3931,"2024-08-19T05:57:22.000Z",3931,"Our data is clean, accurate and relevent.","Single Choice",53,5,"",1,77,"Data Management & Infrastructure","Data Quality"
325,"2024-08-19T05:57:22.000Z",3931,"2024-08-27T02:38:54.000Z",3931,"Our IT Infrastructure is fit for purpose and ready to integrate with AI.","Single Choice",53,5,"",1,79,"Data Management & Infrastructure","Infrastructure"
326,"2024-08-19T05:57:22.000Z",3931,"2024-08-19T05:57:22.000Z",3931,"Our company has invested in people with AI skills and we are ready to do some cool stuff.","Single Choice",54,5,"",1,85,"Talent & Skills","AI Expertise"
327,"2024-08-19T05:57:22.000Z",3931,"2024-08-19T05:57:22.000Z",3931,"We have training programs in place to inform our users on how to utilise AI in an ethical and secure manner.","Single Choice",54,5,"",1,86,"Talent & Skills","Training Programs"
328,"2024-08-19T05:57:22.000Z",3931,"2024-08-19T05:57:22.000Z",3931,"We have a strategy to attract and retain AI talent","Single Choice",54,5,"",1,87,"Talent & Skills","Hiring Strategy"
329,"2024-08-19T05:57:22.000Z",3931,"2024-08-19T05:57:22.000Z",3931,"Are there appropriate tools and platforms for AI development and deployment.","Single Choice",55,5,"",1,88,"Technology & Tools","AI Tools & Platforms"
